MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB6.4,45830,12/10/12,BP,TP,0.0175,MG/L
CB6.4,45830,12/10/12,B ,TP,0.0149,MG/L
CB6.4,46088,1/16/13,S ,TP,0.0125,MG/L
CB6.4,46088,1/16/13,B ,TP,0.0157,MG/L
CB6.4,46088,1/16/13,AP,TP,0.0123,MG/L
CB6.4,46088,1/16/13,BP,TP,0.0119,MG/L
CB6.4,48629,10/24/03,S ,TP,0.025,MG/L
CB6.4,48629,10/24/03,AP,TP,0.0205,MG/L
CB6.4,48629,10/24/03,B ,TP,0.0226,MG/L
CB6.4,48629,10/24/03,BP,TP,0.0217,MG/L
CB6.4,48871,11/18/03,S ,TP,0.0177,MG/L
CB6.4,48871,11/18/03,AP,TP,0.0195,MG/L
CB6.4,48871,11/18/03,BP,TP,0.0237,MG/L
CB6.4,48871,11/18/03,B ,TP,0.0246,MG/L
CB6.4,49257,12/17/03,S ,TP,0.0176,MG/L
CB6.4,49257,12/17/03,AP,TP,0.0169,MG/L
CB6.4,49257,12/17/03,B ,TP,0.0187,MG/L
CB6.4,49257,12/17/03,BP,TP,0.0196,MG/L
CB6.4,49446,1/12/04,S ,TP,0.0214,MG/L
CB6.4,49446,1/12/04,AP,TP,0.021,MG/L
CB6.4,49446,1/12/04,B ,TP,0.0246,MG/L
CB6.4,49446,1/12/04,BP,TP,0.0237,MG/L
CB6.4,50174,3/24/04,S ,TP,0.0161,MG/L
CB6.4,50174,3/24/04,AP,TP,0.0233,MG/L
CB6.4,50174,3/24/04,BP,TP,0.0247,MG/L
CB6.4,50174,3/24/04,B ,TP,0.0258,MG/L
CB6.4,50475,4/14/04,S ,TP,0.0103,MG/L
CB6.4,50475,4/14/04,AP,TP,0.0139,MG/L
CB6.4,50475,4/14/04,B ,TP,0.024,MG/L
CB6.4,50475,4/14/04,BP,TP,0.0245,MG/L
CB6.4,44122,6/9/04,BP,TP,0.0292,MG/L
CB6.4,44122,6/9/04,B ,TP,0.0308,MG/L
CB6.4,44122,6/9/04,S ,TP,0.0266,MG/L
CB6.4,44395,6/23/04,S ,TP,0.0383,MG/L
CB6.4,44395,6/23/04,AP,TP,0.0357,MG/L
CB6.4,44395,6/23/04,BP,TP,0.034,MG/L
CB6.4,44395,6/23/04,B ,TP,0.0345,MG/L
CB6.4,44640,7/8/04,S ,TP,0.0332,MG/L
CB6.4,44640,7/8/04,AP,TP,0.0351,MG/L
CB6.4,44640,7/8/04,BP,TP,0.0366,MG/L
CB6.4,44640,7/8/04,B ,TP,0.0439,MG/L
CB6.4,44969,7/21/04,S ,TP,0.0243,MG/L
CB6.4,44969,7/21/04,AP,TP,0.0277,MG/L
CB6.4,44969,7/21/04,B ,TP,0.0398,MG/L
CB6.4,44969,7/21/04,BP,TP,0.0395,MG/L
CB6.4,61699,8/26/10,S ,TP,0.0242,MG/L
CB6.4,61699,8/26/10,AP,TP,0.0308,MG/L
CB6.4,61699,8/26/10,BP,TP,0.0339,MG/L
CB6.4,61699,8/26/10,B ,TP,0.0365,MG/L
CB6.4,62125,9/23/10,AP,TP,0.0292,MG/L
CB6.4,62125,9/23/10,S ,TP,0.0298,MG/L
CB6.4,62125,9/23/10,BP,TP,0.0339,MG/L
CB6.4,62125,9/23/10,B ,TP,0.0379,MG/L
CB6.4,51517,2/15/12,BP,TP,0.0278,MG/L
CB6.4,56066,3/16/12,S ,TP,0.0171,MG/L
CB6.4,56066,3/16/12,AP,TP,0.0177,MG/L
CB6.4,56066,3/16/12,BP,TP,0.021,MG/L
CB6.4,56066,3/16/12,B ,TP,0.0199,MG/L
CB6.4,56436,4/19/12,S ,TP,0.0164,MG/L
CB6.4,56436,4/19/12,AP,TP,0.0162,MG/L
CB6.4,56436,4/19/12,BP,TP,0.0174,MG/L
CB6.4,56436,4/19/12,B ,TP,0.0173,MG/L
CB6.4,56836,5/23/12,S ,TP,0.0247,MG/L
CB6.4,56836,5/23/12,AP,TP,0.0221,MG/L
CB6.4,56836,5/23/12,B ,TP,0.0215,MG/L
CB6.4,56836,5/23/12,BP,TP,0.0221,MG/L
CB6.4,56902,6/4/12,S ,TP,0.0272,MG/L
CB6.4,56902,6/4/12,AP,TP,0.0276,MG/L
CB6.4,56902,6/4/12,BP,TP,0.0239,MG/L
CB6.4,56902,6/4/12,B ,TP,0.027,MG/L
CB6.4,57288,6/28/12,S ,TP,0.0236,MG/L
CB6.4,57288,6/28/12,AP,TP,0.0244,MG/L
CB6.4,57288,6/28/12,B ,TP,0.0264,MG/L
CB6.4,57288,6/28/12,BP,TP,0.0253,MG/L
CB6.4,59654,1/16/02,S ,TP,0.0142,MG/L
CB6.4,59654,1/16/02,AP,TP,0.0162,MG/L
CB6.4,59654,1/16/02,BP,TP,0.0146,MG/L
CB6.4,59654,1/16/02,B ,TP,0.0147,MG/L
CB6.4,59926,2/15/02,S ,TP,0.014,MG/L
CB6.4,59926,2/15/02,BP,TP,0.0139,MG/L
CB6.4,59926,2/15/02,AP,TP,0.015,MG/L
CB6.4,60199,3/14/02,S ,TP,0.0119,MG/L
CB6.4,59926,2/15/02,B ,TP,0.017,MG/L
CB6.4,60199,3/14/02,AP,TP,0.0162,MG/L
CB6.4,60199,3/14/02,B ,TP,0.0136,MG/L
CB6.4,60199,3/14/02,BP,TP,0.0149,MG/L
CB6.4,60785,5/1/02,S ,TP,0.0196,MG/L
CB6.4,60785,5/1/02,AP,TP,0.0237,MG/L
CB6.4,60785,5/1/02,BP,TP,0.0272,MG/L
CB6.4,60785,5/1/02,B ,TP,0.0227,MG/L
CB6.4,61140,5/23/02,S ,TP,0.0273,MG/L
CB6.4,61140,5/23/02,AP,TP,0.0268,MG/L
CB6.4,61140,5/23/02,BP,TP,0.0234,MG/L
CB6.4,61140,5/23/02,B ,TP,0.0292,MG/L
CB6.4,61439,6/17/02,S ,TP,0.0294,MG/L
CB6.4,61439,6/17/02,AP,TP,0.031,MG/L
CB6.4,61439,6/17/02,BP,TP,0.0286,MG/L
CB6.4,61439,6/17/02,B ,TP,0.0312,MG/L
CB6.4,54155,7/9/03,AP,TP,0.0574,MG/L
CB6.4,54155,7/9/03,S ,TP,0.058,MG/L
CB6.4,54155,7/9/03,B ,TP,0.0493,MG/L
CB6.4,54585,8/4/03,S ,TP,0.0321,MG/L
CB6.4,54155,7/9/03,BP,TP,0.05,MG/L
CB6.4,54585,8/4/03,AP,TP,0.0349,MG/L
CB6.4,54585,8/4/03,BP,TP,0.0323,MG/L
CB6.4,54585,8/4/03,B ,TP,0.0406,MG/L
CB6.4,54966,8/20/03,S ,TP,0.0329,MG/L
CB6.4,54966,8/20/03,AP,TP,0.0315,MG/L
CB6.4,54966,8/20/03,B ,TP,0.0275,MG/L
CB6.4,55737,9/25/03,S ,TP,0.0371,MG/L
CB6.4,54966,8/20/03,BP,TP,0.0302,MG/L
CB6.4,55737,9/25/03,AP,TP,0.0318,MG/L
CB6.4,55737,9/25/03,BP,TP,0.0309,MG/L
CB6.4,55737,9/25/03,B ,TP,0.0299,MG/L
CB6.4,62605,10/20/10,S ,TP,0.0253,MG/L
CB6.4,62605,10/20/10,AP,TP,0.0255,MG/L
CB6.4,62605,10/20/10,BP,TP,0.026,MG/L
CB6.4,62605,10/20/10,B ,TP,0.0272,MG/L
CB6.4,63037,11/16/10,S ,TP,0.0142,MG/L
CB6.4,63037,11/16/10,AP,TP,0.0146,MG/L
CB6.4,63037,11/16/10,BP,TP,0.0149,MG/L
CB6.4,63037,11/16/10,B ,TP,0.018,MG/L
CB6.4,63210,12/17/10,S ,TP,0.0172,MG/L
CB6.4,63210,12/17/10,AP,TP,0.0183,MG/L
CB6.4,63210,12/17/10,BP,TP,0.0206,MG/L
CB6.4,63210,12/17/10,B ,TP,0.0204,MG/L
CB6.4,63508,1/10/11,S ,TP,0.0104,MG/L
CB6.4,63508,1/10/11,AP,TP,0.0128,MG/L
CB6.4,63508,1/10/11,B ,TP,0.0214,MG/L
CB6.4,63508,1/10/11,BP,TP,0.0168,MG/L
CB6.4,67942,2/9/11,B ,TP,0.016,MG/L
CB6.4,67942,2/9/11,S ,TP,0.0135,MG/L
CB6.4,67942,2/9/11,AP,TP,0.0129,MG/L
CB6.4,67942,2/9/11,BP,TP,0.0153,MG/L
CB6.4,68404,3/17/11,S ,TP,0.0083,MG/L
CB6.4,68404,3/17/11,AP,TP,0.0116,MG/L
CB6.4,68404,3/17/11,BP,TP,0.0121,MG/L
CB6.4,68404,3/17/11,B ,TP,0.0126,MG/L
CB6.4,68663,4/12/11,S ,TP,0.0109,MG/L
CB6.4,68663,4/12/11,AP,TP,0.0156,MG/L
CB6.4,68663,4/12/11,BP,TP,0.0153,MG/L
CB6.4,68663,4/12/11,B ,TP,0.0143,MG/L
CB6.4,69083,5/10/11,S ,TP,0.0139,MG/L
CB6.4,69083,5/10/11,AP,TP,0.0149,MG/L
CB6.4,69083,5/10/11,BP,TP,0.0164,MG/L
CB6.4,69083,5/10/11,B ,TP,0.0146,MG/L
CB6.4,69352,6/7/11,S ,TP,0.0345,MG/L
CB6.4,69352,6/7/11,AP,TP,0.0305,MG/L
CB6.4,69352,6/7/11,BP,TP,0.0247,MG/L
CB6.4,69352,6/7/11,B ,TP,0.0276,MG/L
CB6.4,65833,7/15/02,S ,TP,0.0217,MG/L
CB6.4,65833,7/15/02,AP,TP,0.026,MG/L
CB6.4,65833,7/15/02,B ,TP,0.0311,MG/L
CB6.4,65833,7/15/02,BP,TP,0.0329,MG/L
CB6.4,65993,7/26/02,S ,TP,0.0354,MG/L
CB6.4,65993,7/26/02,AP,TP,0.0376,MG/L
CB6.4,65993,7/26/02,BP,TP,0.0386,MG/L
CB6.4,65993,7/26/02,B ,TP,0.0412,MG/L
CB6.4,66282,8/14/02,S ,TP,0.0317,MG/L
CB6.4,66282,8/14/02,AP,TP,0.0287,MG/L
CB6.4,66282,8/14/02,BP,TP,0.0333,MG/L
CB6.4,66282,8/14/02,B ,TP,0.0392,MG/L
CB6.4,66443,8/27/02,AP,TP,0.0385,MG/L
CB6.4,66443,8/27/02,S ,TP,0.0349,MG/L
CB6.4,66443,8/27/02,BP,TP,0.0488,MG/L
CB6.4,66443,8/27/02,B ,TP,0.0499,MG/L
CB6.4,66707,9/19/02,S ,TP,0.0319,MG/L
CB6.4,66707,9/19/02,AP,TP,0.0357,MG/L
CB6.4,66707,9/19/02,B ,TP,0.0465,MG/L
CB6.4,67062,10/23/02,S ,TP,0.0144,MG/L
CB6.4,66707,9/19/02,BP,TP,0.0463,MG/L
CB6.4,67062,10/23/02,AP,TP,0.0158,MG/L
CB6.4,67062,10/23/02,BP,TP,0.0165,MG/L
CB6.4,67062,10/23/02,B ,TP,0.015,MG/L
CB6.4,67334,11/19/02,AP,TP,0.0097,MG/L
CB6.4,67334,11/19/02,BP,TP,0.0083,MG/L
CB6.4,67334,11/19/02,S ,TP,0.0114,MG/L
CB6.4,67334,11/19/02,B ,TP,0.0113,MG/L
CB6.4,71988,1/16/03,S ,TP,0.0106,MG/L
CB6.4,71988,1/16/03,AP,TP,0.0138,MG/L
CB6.4,71988,1/16/03,BP,TP,0.0201,MG/L
CB6.4,71988,1/16/03,B ,TP,0.0197,MG/L
CB6.4,72198,2/14/03,S ,TP,0.0125,MG/L
CB6.4,74056,6/29/11,S ,TP,0.031,MG/L
CB6.4,74056,6/29/11,AP,TP,0.0313,MG/L
CB6.4,74056,6/29/11,B ,TP,0.0307,MG/L
CB6.4,74056,6/29/11,BP,TP,0.0303,MG/L
CB6.4,74285,7/12/11,AP,TP,0.0434,MG/L
CB6.4,74285,7/12/11,S ,TP,0.0449,MG/L
CB6.4,74285,7/12/11,BP,TP,0.0388,MG/L
CB6.4,74285,7/12/11,B ,TP,0.0394,MG/L
CB6.4,74736,8/10/11,S ,TP,0.024,MG/L
CB6.4,74736,8/10/11,AP,TP,0.0262,MG/L
CB6.4,74736,8/10/11,BP,TP,0.0246,MG/L
CB6.4,74736,8/10/11,B ,TP,0.0425,MG/L
CB6.4,75366,9/22/11,AP,TP,0.031,MG/L
CB6.4,75366,9/22/11,BP,TP,0.0325,MG/L
CB6.4,75366,9/22/11,B ,TP,0.0309,MG/L
CB6.4,75366,9/22/11,S ,TP,0.0309,MG/L
CB6.4,75470,10/3/11,S ,TP,0.0254,MG/L
CB6.4,75470,10/3/11,AP,TP,0.0259,MG/L
CB6.4,75470,10/3/11,BP,TP,0.0269,MG/L
CB6.4,75470,10/3/11,B ,TP,0.0299,MG/L
CB6.4,75745,10/18/11,S ,TP,0.0495,MG/L
CB6.4,75745,10/18/11,AP,TP,0.0216,MG/L
CB6.4,75745,10/18/11,BP,TP,0.0208,MG/L
CB6.4,75745,10/18/11,B ,TP,0.0269,MG/L
CB6.4,78163,1/8/01,S ,TP,0.0111,MG/L
CB6.4,78163,1/8/01,AP,TP,0.0126,MG/L
CB6.4,78163,1/8/01,BP,TP,0.0163,MG/L
CB6.4,78163,1/8/01,B ,TP,0.0203,MG/L
CB6.4,78611,2/15/01,AP,TP,0.0123,MG/L
CB6.4,78611,2/15/01,S ,TP,0.0119,MG/L
CB6.4,78611,2/15/01,BP,TP,0.0164,MG/L
CB6.4,78611,2/15/01,B ,TP,0.0167,MG/L
CB6.4,78920,3/23/01,S ,TP,0.0144,MG/L
CB6.4,78920,3/23/01,AP,TP,0.0173,MG/L
CB6.4,78920,3/23/01,BP,TP,0.0164,MG/L
CB6.4,78920,3/23/01,B ,TP,0.0178,MG/L
CB6.4,79048,4/2/01,S ,TP,0.015,MG/L
CB6.4,79048,4/2/01,AP,TP,0.0136,MG/L
CB6.4,79048,4/2/01,BP,TP,0.0145,MG/L
CB6.4,79048,4/2/01,B ,TP,0.0142,MG/L
CB6.4,79592,5/10/01,AP,TP,0.0229,MG/L
CB6.4,79592,5/10/01,S ,TP,0.0223,MG/L
CB6.4,79592,5/10/01,BP,TP,0.0304,MG/L
CB6.4,79592,5/10/01,B ,TP,0.0257,MG/L
CB6.4,80030,6/13/01,S ,TP,0.035,MG/L
CB6.4,80030,6/13/01,AP,TP,0.0273,MG/L
CB6.4,80030,6/13/01,BP,TP,0.0268,MG/L
CB6.4,80030,6/13/01,B ,TP,0.0266,MG/L
CB6.4,72198,2/14/03,AP,TP,0.0192,MG/L
CB6.4,72198,2/14/03,B ,TP,0.0193,MG/L
CB6.4,72443,3/13/03,S ,TP,0.0106,MG/L
CB6.4,72198,2/14/03,BP,TP,0.0193,MG/L
CB6.4,72443,3/13/03,AP,TP,0.0181,MG/L
CB6.4,72443,3/13/03,BP,TP,0.017,MG/L
CB6.4,72443,3/13/03,B ,TP,0.0226,MG/L
CB6.4,72923,4/22/03,S ,TP,0.0169,MG/L
CB6.4,72923,4/22/03,AP,TP,0.0228,MG/L
CB6.4,72923,4/22/03,BP,TP,0.024,MG/L
CB6.4,72923,4/22/03,B ,TP,0.026,MG/L
CB6.4,73153,5/7/03,S ,TP,0.0156,MG/L
CB6.4,73153,5/7/03,AP,TP,0.016,MG/L
CB6.4,73153,5/7/03,BP,TP,0.0183,MG/L
CB6.4,73153,5/7/03,B ,TP,0.022,MG/L
CB6.4,73985,6/19/03,AP,TP,0.0277,MG/L
CB6.4,73985,6/19/03,S ,TP,0.0319,MG/L
CB6.4,73985,6/19/03,B ,TP,0.0299,MG/L
CB6.4,80448,9/29/08,S ,TP,0.0238,MG/L
CB6.4,73985,6/19/03,BP,TP,0.0323,MG/L
CB6.4,80448,9/29/08,AP,TP,0.0237,MG/L
CB6.4,80448,9/29/08,B ,TP,0.0475,MG/L
CB6.4,80448,9/29/08,BP,TP,0.0406,MG/L
CB6.4,81228,10/31/08,S ,TP,0.0256,MG/L
CB6.4,81228,10/31/08,AP,TP,0.0261,MG/L
CB6.4,81840,12/18/08,S ,TP,0.0129,MG/L
CB6.4,81840,12/18/08,S ,TP,0.0123,MG/L
CB6.4,81840,12/18/08,AP,TP,0.0125,MG/L
CB6.4,81840,12/18/08,BP,TP,0.0147,MG/L
CB6.4,81840,12/18/08,B ,TP,0.0149,MG/L
CB6.4,82014,1/13/09,S ,TP,0.0158,MG/L
CB6.4,82014,1/13/09,AP,TP,0.0191,MG/L
CB6.4,82014,1/13/09,BP,TP,0.0249,MG/L
CB6.4,82014,1/13/09,B ,TP,0.0258,MG/L
CB6.4,84929,10/12/98,S ,TP,0.03,MG/L
CB6.4,84929,10/12/98,AP,TP,0.0269,MG/L
CB6.4,84929,10/12/98,BP,TP,0.0302,MG/L
CB6.4,84929,10/12/98,B ,TP,0.0368,MG/L
CB6.4,85226,11/16/98,S ,TP,0.0157,MG/L
CB6.4,85226,11/16/98,AP,TP,0.0159,MG/L
CB6.4,85226,11/16/98,BP,TP,0.0131,MG/L
CB6.4,85226,11/16/98,B ,TP,0.0142,MG/L
CB6.4,85519,12/17/98,S ,TP,0.0194,MG/L
CB6.4,85519,12/17/98,AP,TP,0.0189,MG/L
CB6.4,85519,12/17/98,BP,TP,0.0243,MG/L
CB6.4,85519,12/17/98,B ,TP,0.0279,MG/L
CB6.4,85624,1/11/99,S ,TP,0.0242,MG/L
CB6.4,85624,1/11/99,AP,TP,0.0317,MG/L
CB6.4,85624,1/11/99,BP,TP,0.029,MG/L
CB6.4,85624,1/11/99,B ,TP,0.032,MG/L
CB6.4,85879,2/8/99,S ,TP,0.0138,MG/L
CB6.4,85879,2/8/99,AP,TP,0.0162,MG/L
CB6.4,85879,2/8/99,B ,TP,0.016,MG/L
CB6.4,86168,3/16/99,S ,TP,0.0187,MG/L
CB6.4,85879,2/8/99,BP,TP,0.017,MG/L
CB6.4,86168,3/16/99,BP,TP,0.0189,MG/L
CB6.4,86168,3/16/99,B ,TP,0.0193,MG/L
CB6.4,86413,4/12/99,S ,TP,0.0162,MG/L
CB6.4,86413,4/12/99,AP,TP,0.0159,MG/L
CB6.4,86413,4/12/99,BP,TP,0.0157,MG/L
CB6.4,86413,4/12/99,B ,TP,0.0194,MG/L
CB6.4,90709,7/12/01,S ,TP,0.0334,MG/L
CB6.4,90709,7/12/01,AP,TP,0.034,MG/L
CB6.4,90709,7/12/01,B ,TP,0.0368,MG/L
CB6.4,90845,7/23/01,S ,TP,0.0255,MG/L
CB6.4,90709,7/12/01,BP,TP,0.0371,MG/L
CB6.4,90845,7/23/01,AP,TP,0.033,MG/L
CB6.4,90845,7/23/01,B ,TP,0.0289,MG/L
CB6.4,90845,7/23/01,BP,TP,0.0296,MG/L
CB6.4,91064,8/13/01,S ,TP,0.0286,MG/L
CB6.4,91064,8/13/01,AP,TP,0.0321,MG/L
CB6.4,91064,8/13/01,BP,TP,0.0401,MG/L
CB6.4,87213,10/17/07,S ,TP,0.0236,MG/L
CB6.4,87213,10/17/07,AP,TP,0.0231,MG/L
CB6.4,87213,10/17/07,BP,TP,0.022,MG/L
CB6.4,87213,10/17/07,B ,TP,0.0255,MG/L
CB6.4,87402,11/14/07,S ,TP,0.0166,MG/L
CB6.4,87402,11/14/07,AP,TP,0.0178,MG/L
CB6.4,87402,11/14/07,BP,TP,0.0206,MG/L
CB6.4,87402,11/14/07,B ,TP,0.0211,MG/L
CB6.4,87985,1/23/08,S ,TP,0.0173,MG/L
CB6.4,87985,1/23/08,AP,TP,0.0192,MG/L
CB6.4,87985,1/23/08,BP,TP,0.0231,MG/L
CB6.4,87985,1/23/08,B ,TP,0.0207,MG/L
CB6.4,88327,2/25/08,S ,TP,0.0148,MG/L
CB6.4,88327,2/25/08,AP,TP,0.0171,MG/L
CB6.4,88327,2/25/08,BP,TP,0.017,MG/L
CB6.4,88327,2/25/08,B ,TP,0.0155,MG/L
CB6.4,81228,10/31/08,BP,TP,0.0277,MG/L
CB6.4,81228,10/31/08,B ,TP,0.0268,MG/L
CB6.4,81628,11/17/08,S ,TP,0.0168,MG/L
CB6.4,81628,11/17/08,AP,TP,0.0189,MG/L
CB6.4,81628,11/17/08,BP,TP,0.0183,MG/L
CB6.4,81628,11/17/08,B ,TP,0.0179,MG/L
CB6.4,93002,10/29/09,S ,TP,0.0229,MG/L
CB6.4,93002,10/29/09,BP,TP,0.0254,MG/L
CB6.4,93002,10/29/09,AP,TP,0.0231,MG/L
CB6.4,93544,11/16/09,S ,TP,0.0275,MG/L
CB6.4,93002,10/29/09,B ,TP,0.0243,MG/L
CB6.4,93544,11/16/09,AP,TP,0.0279,MG/L
CB6.4,93544,11/16/09,BP,TP,0.0192,MG/L
CB6.4,93544,11/16/09,B ,TP,0.0201,MG/L
CB6.4,93667,12/7/09,S ,TP,0.0206,MG/L
CB6.4,93667,12/7/09,AP,TP,0.0193,MG/L
CB6.4,93667,12/7/09,BP,TP,0.0201,MG/L
CB6.4,93667,12/7/09,B ,TP,0.0207,MG/L
CB6.4,93849,1/13/10,S ,TP,0.026,MG/L
CB6.4,93849,1/13/10,AP,TP,0.0246,MG/L
CB6.4,93849,1/13/10,B ,TP,0.0215,MG/L
CB6.4,93849,1/13/10,BP,TP,0.0244,MG/L
CB6.4,94114,2/9/10,AP,TP,0.0155,MG/L
CB6.4,94114,2/9/10,AP,TP,0.0148,MG/L
CB6.4,94114,2/9/10,S ,TP,0.0143,MG/L
CB6.4,94114,2/9/10,S ,TP,0.0136,MG/L
CB6.4,94114,2/9/10,BP,TP,0.0161,MG/L
CB6.4,94114,2/9/10,BP,TP,0.0154,MG/L
CB6.4,94114,2/9/10,B ,TP,0.0184,MG/L
CB6.4,94114,2/9/10,B ,TP,0.0177,MG/L
CB6.4,94446,3/18/10,S ,TP,0.0088,MG/L
CB6.4,94446,3/18/10,S ,TP,0.0081,MG/L
CB6.4,94446,3/18/10,AP,TP,0.0097,MG/L
CB6.4,94446,3/18/10,AP,TP,0.009,MG/L
CB6.4,94446,3/18/10,BP,TP,0.0109,MG/L
CB6.4,94446,3/18/10,BP,TP,0.0102,MG/L
CB6.4,94446,3/18/10,B ,TP,0.0112,MG/L
CB6.4,94446,3/18/10,B ,TP,0.0105,MG/L
CB6.4,96802,6/12/00,S ,TP,0.0212,MG/L
CB6.4,96802,6/12/00,AP,TP,0.0302,MG/L
CB6.4,96802,6/12/00,BP,TP,0.0291,MG/L
CB6.4,96802,6/12/00,B ,TP,0.0393,MG/L
CB6.4,97208,7/14/00,S ,TP,0.0404,MG/L
CB6.4,97208,7/14/00,AP,TP,0.0352,MG/L
CB6.4,97208,7/14/00,B ,TP,0.0558,MG/L
CB6.4,97389,7/28/00,S ,TP,0.0263,MG/L
CB6.4,97208,7/14/00,BP,TP,0.051,MG/L
CB6.4,97389,7/28/00,AP,TP,0.0294,MG/L
CB6.4,97389,7/28/00,BP,TP,0.05,MG/L
CB6.4,97389,7/28/00,B ,TP,0.0505,MG/L
CB6.4,97445,8/7/00,S ,TP,0.037,MG/L
CB6.4,97445,8/7/00,AP,TP,0.0393,MG/L
CB6.4,97445,8/7/00,BP,TP,0.0397,MG/L
CB6.4,97445,8/7/00,B ,TP,0.0437,MG/L
CB6.4,97756,8/25/00,BP,TP,0.0442,MG/L
CB6.4,97756,8/25/00,AP,TP,0.0335,MG/L
CB6.4,97756,8/25/00,B ,TP,0.0601,MG/L
CB6.4,97756,8/25/00,S ,TP,0.029,MG/L
CB6.4,97970,9/14/00,S ,TP,0.0274,MG/L
CB6.4,97970,9/14/00,AP,TP,0.0277,MG/L
CB6.4,97970,9/14/00,BP,TP,0.0375,MG/L
CB6.4,97970,9/14/00,B ,TP,0.049,MG/L
CB6.4,98209,10/10/00,S ,TP,0.0297,MG/L
CB6.4,98209,10/10/00,AP,TP,0.031,MG/L
CB6.4,98209,10/10/00,B ,TP,0.0404,MG/L
CB6.4,98209,10/10/00,BP,TP,0.0408,MG/L
CB6.4,98552,11/13/00,AP,TP,0.019,MG/L
CB6.4,98552,11/13/00,S ,TP,0.0241,MG/L
CB6.4,98552,11/13/00,BP,TP,0.0236,MG/L
CB6.4,98552,11/13/00,B ,TP,0.0244,MG/L
CB6.4,91366,8/29/01,S ,TP,0.0266,MG/L
CB6.4,91064,8/13/01,B ,TP,0.0432,MG/L
CB6.4,91366,8/29/01,AP,TP,0.0373,MG/L
CB6.4,91366,8/29/01,B ,TP,0.0417,MG/L
CB6.4,91366,8/29/01,BP,TP,0.0424,MG/L
CB6.4,91456,9/10/01,S ,TP,0.0281,MG/L
CB6.4,91456,9/10/01,AP,TP,0.0289,MG/L
CB6.4,91456,9/10/01,BP,TP,0.0299,MG/L
CB6.4,91815,10/15/01,S ,TP,0.0262,MG/L
CB6.4,91815,10/15/01,AP,TP,0.0268,MG/L
CB6.4,91456,9/10/01,B ,TP,0.0383,MG/L
CB6.4,91815,10/15/01,BP,TP,0.0272,MG/L
CB6.4,91815,10/15/01,B ,TP,0.0264,MG/L
CB6.4,92242,11/14/01,S ,TP,0.0172,MG/L
CB6.4,92242,11/14/01,AP,TP,0.0163,MG/L
CB6.4,92242,11/14/01,BP,TP,0.0167,MG/L
CB6.4,92242,11/14/01,B ,TP,0.0138,MG/L
CB6.4,99052,2/10/09,AP,TP,0.0124,MG/L
CB6.4,99052,2/10/09,S ,TP,0.0116,MG/L
CB6.4,99052,2/10/09,BP,TP,0.0126,MG/L
CB6.4,99052,2/10/09,B ,TP,0.0133,MG/L
CB6.4,99324,3/23/09,S ,TP,0.0056,MG/L
CB6.4,99324,3/23/09,AP,TP,0.0059,MG/L
CB6.4,99324,3/23/09,BP,TP,0.0076,MG/L
CB6.4,454304,4/23/19,S ,TP,0.0104,MG/L
CB6.4,454304,4/23/19,S ,TP,0.0062,MG/L
CB6.4,455753,5/20/19,BP,TP,0.0216,MG/L
CB6.4,455753,5/20/19,S ,TP,0.0185,MG/L
CB6.4,455755,6/25/19,B ,TP,0.0286,MG/L
CB6.4,455755,6/25/19,S ,TP,0.0407,MG/L
CB6.4,455924,7/10/19,B ,TP,0.038,MG/L
CB6.4,455924,7/10/19,AP,TP,0.0309,MG/L
CB6.4,455924,7/10/19,BP,TP,0.0336,MG/L
CB6.4,455926,8/5/19,AP,TP,0.0231,MG/L
CB6.4,455926,8/5/19,BP,TP,0.0224,MG/L
CB6.4,455926,8/5/19,B ,TP,0.0387,MG/L
CB6.4,455927,8/28/19,B ,TP,0.0487,MG/L
CB6.4,455927,8/28/19,AP,TP,0.0253,MG/L
CB6.4,455927,8/28/19,BP,TP,0.0265,MG/L
CB6.4,457785,9/20/19,AP,TP,0.0209,MG/L
CB6.4,455927,8/28/19,S ,TP,0.0284,MG/L
CB6.4,457785,9/20/19,BP,TP,0.02,MG/L
CB6.4,457785,9/20/19,B ,TP,0.019,MG/L
CB6.4,457785,9/20/19,S ,TP,0.0207,MG/L
CB6.4,457786,10/15/19,BP,TP,0.0192,MG/L
CB6.4,457786,10/15/19,B ,TP,0.0208,MG/L
CB6.4,457786,10/15/19,AP,TP,0.0154,MG/L
CB6.4,457786,10/15/19,S ,TP,0.0182,MG/L
CB6.4,455926,8/5/19,S ,TP,0.0228,MG/L
CB6.4,459177,11/11/19,AP,TP,0.0173,MG/L
CB6.4,459177,11/11/19,BP,TP,0.0189,MG/L
CB6.4,459177,11/11/19,B ,TP,0.0187,MG/L
CB6.4,459177,11/11/19,S ,TP,0.017,MG/L
CB6.4,459178,12/9/19,BP,TP,0.0143,MG/L
CB6.4,459178,12/9/19,BP,TP,0.0082,MG/L
CB6.4,459178,12/9/19,B ,TP,0.0141,MG/L
CB6.4,459178,12/9/19,B ,TP,0.0081,MG/L
CB6.4,461771,1/15/20,AP,TP,0.0179,MG/L
CB6.4,461771,1/15/20,B ,TP,0.0188,MG/L
CB6.4,461771,1/15/20,BP,TP,0.0197,MG/L
CB6.4,461771,1/15/20,S ,TP,0.0145,MG/L
CB6.4,461772,2/25/20,B ,TP,0.0211,MG/L
