MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB5.1,100558,5/27/09,B ,TP,0.0277,MG/L
CB5.1,105212,6/15/09,S ,TP,0.0336,MG/L
CB5.1,105212,6/15/09,AP,TP,0.0329,MG/L
CB5.1,105212,6/15/09,BP,TP,0.0257,MG/L
CB5.1,105212,6/15/09,B ,TP,0.0434,MG/L
CB5.1,105668,7/13/09,S ,TP,0.0409,MG/L
CB5.1,105668,7/13/09,AP,TP,0.0374,MG/L
CB5.1,105668,7/13/09,BP,TP,0.0471,MG/L
CB5.1,105668,7/13/09,B ,TP,0.0581,MG/L
CB5.1,105877,7/27/09,S ,TP,0.0319,MG/L
CB5.1,105877,7/27/09,AP,TP,0.0317,MG/L
CB5.1,105877,7/27/09,BP,TP,0.1031,MG/L
CB5.1,105877,7/27/09,B ,TP,0.11,MG/L
CB5.1,106205,8/10/09,S ,TP,0.0322,MG/L
CB5.1,106205,8/10/09,AP,TP,0.0454,MG/L
CB5.1,106205,8/10/09,BP,TP,0.071,MG/L
CB5.1,106205,8/10/09,B ,TP,0.1419,MG/L
CB5.1,106452,8/24/09,S ,TP,0.0356,MG/L
CB5.1,106452,8/24/09,AP,TP,0.0418,MG/L
CB5.1,106452,8/24/09,BP,TP,0.0686,MG/L
CB5.1,106452,8/24/09,B ,TP,0.0777,MG/L
CB5.1,106831,9/14/09,S ,TP,0.0416,MG/L
CB5.1,106831,9/14/09,AP,TP,0.039,MG/L
CB5.1,106831,9/14/09,BP,TP,0.0426,MG/L
CB5.1,106831,9/14/09,B ,TP,0.0495,MG/L
CB5.1,111644,4/12/10,S ,TP,0.0193,MG/L
CB5.1,111644,4/12/10,AP,TP,0.0179,MG/L
CB5.1,82777,8/4/86,S ,TP,0.075,MG/L
CB5.1,82777,8/4/86,AP,TP,0.059,MG/L
CB5.1,82777,8/4/86,M ,TP,0.0101,MG/L
CB5.1,82777,8/4/86,M ,TP,0.059,MG/L
CB5.1,82777,8/4/86,BP,TP,0.122,MG/L
CB5.1,82777,8/4/86,B ,TP,0.122,MG/L
CB5.1,82924,8/11/86,S ,TP,0.0216,MG/L
CB5.1,82924,8/11/86,AP,TP,0.0174,MG/L
CB5.1,82924,8/11/86,BP,TP,0.0819,MG/L
CB5.1,83141,8/25/86,S ,TP,0.0284,MG/L
CB5.1,82924,8/11/86,B ,TP,0.0866,MG/L
CB5.1,83141,8/25/86,AP,TP,0.0222,MG/L
CB5.1,83141,8/25/86,BP,TP,0.0297,MG/L
CB5.1,83141,8/25/86,B ,TP,0.0572,MG/L
CB5.1,83196,9/2/86,S ,TP,0.042,MG/L
CB5.1,83196,9/2/86,AP,TP,0.058,MG/L
CB5.1,83196,9/2/86,M ,TP,0.042,MG/L
CB5.1,83196,9/2/86,M ,TP,0.048,MG/L
CB5.1,83196,9/2/86,BP,TP,0.053,MG/L
CB5.1,83196,9/2/86,B ,TP,0.244,MG/L
CB5.1,83257,9/8/86,AP,TP,0.0181,MG/L
CB5.1,83257,9/8/86,S ,TP,0.0189,MG/L
CB5.1,83257,9/8/86,BP,TP,0.0105,MG/L
CB5.1,83257,9/8/86,BP,TP,0.008,MG/L
CB5.1,77741,4/20/87,S ,TP,0.02,MG/L
CB5.1,77741,4/20/87,AP,TP,0.021,MG/L
CB5.1,77741,4/20/87,BP,TP,0.03,MG/L
CB5.1,77741,4/20/87,B ,TP,0.043,MG/L
CB5.1,77822,4/27/87,S ,TP,0.03,MG/L
CB5.1,77822,4/27/87,AP,TP,0.03,MG/L
CB5.1,77822,4/27/87,M ,TP,0.46,MG/L
CB5.1,77822,4/27/87,M ,TP,0.06,MG/L
CB5.1,77822,4/27/87,BP,TP,0.03,MG/L
CB5.1,77822,4/27/87,B ,TP,0.05,MG/L
CB5.1,78014,5/6/87,S ,TP,0.021,MG/L
CB5.1,78014,5/6/87,AP,TP,0.023,MG/L
CB5.1,78014,5/6/87,BP,TP,0.027,MG/L
CB5.1,78014,5/6/87,B ,TP,0.051,MG/L
CB5.1,83411,9/15/86,S ,TP,0.034,MG/L
CB5.1,83411,9/15/86,S ,TP,0.034,MG/L
CB5.1,83257,9/8/86,B ,TP,0.032,MG/L
CB5.1,83411,9/15/86,AP,TP,0.029,MG/L
CB5.1,83411,9/15/86,M ,TP,0.039,MG/L
CB5.1,83411,9/15/86,M ,TP,,MG/L
CB5.1,83411,9/15/86,BP,TP,0.033,MG/L
CB5.1,83411,9/15/86,B ,TP,0.043,MG/L
CB5.1,83466,9/22/86,S ,TP,0.031,MG/L
CB5.1,83466,9/22/86,AP,TP,0.092,MG/L
CB5.1,83466,9/22/86,M ,TP,0.026,MG/L
CB5.1,83466,9/22/86,M ,TP,0.031,MG/L
CB5.1,83466,9/22/86,BP,TP,0.02,MG/L
CB5.1,83466,9/22/86,B ,TP,0.031,MG/L
CB5.1,83484,9/22/86,S ,TP,0.0162,MG/L
CB5.1,83484,9/22/86,AP,TP,0.0126,MG/L
CB5.1,83484,9/22/86,BP,TP,0.0234,MG/L
CB5.1,83484,9/22/86,B ,TP,0.0359,MG/L
CB5.1,83608,10/1/86,M ,TP,0.019,MG/L
CB5.1,83608,10/1/86,AP,TP,0.019,MG/L
CB5.1,83608,10/1/86,M ,TP,0.019,MG/L
CB5.1,83608,10/1/86,BP,TP,0.024,MG/L
CB5.1,83608,10/1/86,B ,TP,0.04,MG/L
CB5.1,83608,10/1/86,S ,TP,0.024,MG/L
CB5.1,83645,10/6/86,S ,TP,0.043,MG/L
CB5.1,83645,10/6/86,B ,TP,0.092,MG/L
CB5.1,83740,10/8/86,S ,TP,0.028,MG/L
CB5.1,83740,10/8/86,AP,TP,0.027,MG/L
CB5.1,83740,10/8/86,BP,TP,0.031,MG/L
CB5.1,83740,10/8/86,B ,TP,0.032,MG/L
CB5.1,83907,10/22/86,S ,TP,0.044,MG/L
CB5.1,83907,10/22/86,AP,TP,0.044,MG/L
CB5.1,83907,10/22/86,M ,TP,0.055,MG/L
CB5.1,83907,10/22/86,M ,TP,0.044,MG/L
CB5.1,83907,10/22/86,BP,TP,0.039,MG/L
CB5.1,83907,10/22/86,B ,TP,0.06,MG/L
CB5.1,83961,10/27/86,S ,TP,0.026,MG/L
CB5.1,83961,10/27/86,AP,TP,0.021,MG/L
CB5.1,83961,10/27/86,BP,TP,0.021,MG/L
CB5.1,83961,10/27/86,B ,TP,0.035,MG/L
CB5.1,84042,11/5/86,S ,TP,0.052,MG/L
CB5.1,84042,11/5/86,AP,TP,0.047,MG/L
CB5.1,84042,11/5/86,M ,TP,0.059,MG/L
CB5.1,84042,11/5/86,M ,TP,0.065,MG/L
CB5.1,84042,11/5/86,BP,TP,0.063,MG/L
CB5.1,84042,11/5/86,B ,TP,0.073,MG/L
CB5.1,84133,11/17/86,S ,TP,0.025,MG/L
CB5.1,84133,11/17/86,AP,TP,0.022,MG/L
CB5.1,84133,11/17/86,BP,TP,0.026,MG/L
CB5.1,84133,11/17/86,B ,TP,0.035,MG/L
CB5.1,100865,5/11/87,S ,TP,0.01,MG/L
CB5.1,100865,5/11/87,S ,TP,0.03,MG/L
CB5.1,100865,5/11/87,AP,TP,0.03,MG/L
CB5.1,100865,5/11/87,M ,TP,0.03,MG/L
CB5.1,100865,5/11/87,M ,TP,0.03,MG/L
CB5.1,100865,5/11/87,BP,TP,0.04,MG/L
CB5.1,100865,5/11/87,B ,TP,0.04,MG/L
CB5.1,100985,5/18/87,S ,TP,0.021,MG/L
CB5.1,100985,5/18/87,AP,TP,0.026,MG/L
CB5.1,100985,5/18/87,BP,TP,0.023,MG/L
CB5.1,100985,5/18/87,B ,TP,0.031,MG/L
CB5.1,101053,5/26/87,S ,TP,0.02,MG/L
CB5.1,101053,5/26/87,AP,TP,0.03,MG/L
CB5.1,101053,5/26/87,M ,TP,0.03,MG/L
CB5.1,101053,5/26/87,M ,TP,0.02,MG/L
CB5.1,101053,5/26/87,BP,TP,0.03,MG/L
CB5.1,101053,5/26/87,B ,TP,0.03,MG/L
CB5.1,101141,6/1/87,S ,TP,0.034,MG/L
CB5.1,101141,6/1/87,AP,TP,0.032,MG/L
CB5.1,101141,6/1/87,BP,TP,0.026,MG/L
CB5.1,101141,6/1/87,B ,TP,0.037,MG/L
CB5.1,101276,6/8/87,S ,TP,0.03,MG/L
CB5.1,101276,6/8/87,AP,TP,0.02,MG/L
CB5.1,101276,6/8/87,M ,TP,0.03,MG/L
CB5.1,101276,6/8/87,M ,TP,0.04,MG/L
CB5.1,101276,6/8/87,BP,TP,0.04,MG/L
CB5.1,101276,6/8/87,B ,TP,0.06,MG/L
CB5.1,101358,6/15/87,S ,TP,0.038,MG/L
CB5.1,101358,6/15/87,AP,TP,0.032,MG/L
CB5.1,101358,6/15/87,BP,TP,0.064,MG/L
CB5.1,101358,6/15/87,B ,TP,0.079,MG/L
CB5.1,101439,6/22/87,S ,TP,0.04,MG/L
CB5.1,101439,6/22/87,AP,TP,0.04,MG/L
CB5.1,101439,6/22/87,M ,TP,0.03,MG/L
CB5.1,101439,6/22/87,M ,TP,0.06,MG/L
CB5.1,101439,6/22/87,BP,TP,0.07,MG/L
CB5.1,101439,6/22/87,B ,TP,0.08,MG/L
CB5.1,101578,7/6/87,S ,TP,0.044,MG/L
CB5.1,101578,7/6/87,AP,TP,0.037,MG/L
CB5.1,101578,7/6/87,BP,TP,0.083,MG/L
CB5.1,101730,7/13/87,S ,TP,0.01,MG/L
CB5.1,101730,7/13/87,S ,TP,0.01,MG/L
CB5.1,101578,7/6/87,B ,TP,0.087,MG/L
CB5.1,101730,7/13/87,AP,TP,0.01,MG/L
CB5.1,101730,7/13/87,M ,TP,0.02,MG/L
CB5.1,101730,7/13/87,M ,TP,0.02,MG/L
CB5.1,101730,7/13/87,BP,TP,0.01,MG/L
CB5.1,101730,7/13/87,B ,TP,0.03,MG/L
CB5.1,101831,7/20/87,S ,TP,0.025,MG/L
CB5.1,101831,7/20/87,AP,TP,0.043,MG/L
CB5.1,101831,7/20/87,BP,TP,0.024,MG/L
CB5.1,101831,7/20/87,B ,TP,0.026,MG/L
CB5.1,101880,7/27/87,S ,TP,0.03,MG/L
CB5.1,101880,7/27/87,AP,TP,0.08,MG/L
CB5.1,101880,7/27/87,M ,TP,0.03,MG/L
CB5.1,101880,7/27/87,M ,TP,0.06,MG/L
CB5.1,101880,7/27/87,BP,TP,0.05,MG/L
CB5.1,101880,7/27/87,B ,TP,0.06,MG/L
CB5.1,101969,8/3/87,AP,TP,0.033,MG/L
CB5.1,101969,8/3/87,BP,TP,0.065,MG/L
CB5.1,101969,8/3/87,B ,TP,0.067,MG/L
CB5.1,101969,8/3/87,S ,TP,0.033,MG/L
CB5.1,102093,8/10/87,S ,TP,0.24,MG/L
CB5.1,102093,8/10/87,AP,TP,0.34,MG/L
CB5.1,102093,8/10/87,M ,TP,0.06,MG/L
CB5.1,102093,8/10/87,M ,TP,0.43,MG/L
CB5.1,102093,8/10/87,BP,TP,0.01,MG/L
CB5.1,102093,8/10/87,B ,TP,0.19,MG/L
CB5.1,102208,8/17/87,S ,TP,0.053,MG/L
CB5.1,102208,8/17/87,AP,TP,0.032,MG/L
CB5.1,102208,8/17/87,BP,TP,0.061,MG/L
CB5.1,102208,8/17/87,B ,TP,0.087,MG/L
CB5.1,102259,8/24/87,S ,TP,0.09,MG/L
CB5.1,102259,8/24/87,AP,TP,0.06,MG/L
CB5.1,102259,8/24/87,M ,TP,0.07,MG/L
CB5.1,102259,8/24/87,M ,TP,0.08,MG/L
CB5.1,102259,8/24/87,BP,TP,0.06,MG/L
CB5.1,102259,8/24/87,B ,TP,0.07,MG/L
CB5.1,102391,9/1/87,S ,TP,0.036,MG/L
CB5.1,102391,9/1/87,AP,TP,0.034,MG/L
CB5.1,102391,9/1/87,BP,TP,0.045,MG/L
CB5.1,102391,9/1/87,B ,TP,0.051,MG/L
CB5.1,102499,9/8/87,S ,TP,,MG/L
CB5.1,102499,9/8/87,AP,TP,,MG/L
CB5.1,102499,9/8/87,M ,TP,,MG/L
CB5.1,102499,9/8/87,M ,TP,,MG/L
CB5.1,102499,9/8/87,BP,TP,,MG/L
CB5.1,102499,9/8/87,B ,TP,,MG/L
CB5.1,102689,9/14/87,S ,TP,0.033,MG/L
CB5.1,102689,9/14/87,AP,TP,0.033,MG/L
CB5.1,102689,9/14/87,BP,TP,0.051,MG/L
CB5.1,102689,9/14/87,B ,TP,0.086,MG/L
CB5.1,102775,9/21/87,S ,TP,,MG/L
CB5.1,102775,9/21/87,AP,TP,0.06,MG/L
CB5.1,102775,9/21/87,M ,TP,0.29,MG/L
CB5.1,102775,9/21/87,M ,TP,0.04,MG/L
CB5.1,114992,5/7/86,S ,TP,0.042,MG/L
CB5.1,114992,5/7/86,AP,TP,0.042,MG/L
CB5.1,114992,5/7/86,M ,TP,0.042,MG/L
CB5.1,114992,5/7/86,M ,TP,0.047,MG/L
CB5.1,114992,5/7/86,BP,TP,0.047,MG/L
CB5.1,114992,5/7/86,B ,TP,0.058,MG/L
CB5.1,115096,5/12/86,S ,TP,0.0107,MG/L
CB5.1,115096,5/12/86,S ,TP,0.0082,MG/L
CB5.1,115096,5/12/86,AP,TP,0.0107,MG/L
CB5.1,115096,5/12/86,AP,TP,0.0082,MG/L
CB5.1,115096,5/12/86,BP,TP,0.0165,MG/L
CB5.1,115096,5/12/86,BP,TP,0.014,MG/L
CB5.1,115096,5/12/86,B ,TP,0.0246,MG/L
CB5.1,115096,5/12/86,B ,TP,0.0221,MG/L
CB5.1,115243,5/21/86,M ,TP,,MG/L
CB5.1,115243,5/21/86,AP,TP,,MG/L
CB5.1,115243,5/21/86,M ,TP,,MG/L
CB5.1,115243,5/21/86,BP,TP,,MG/L
CB5.1,115243,5/21/86,B ,TP,,MG/L
CB5.1,115243,5/21/86,S ,TP,,MG/L
CB5.1,115443,6/3/86,S ,TP,0.031,MG/L
CB5.1,115443,6/3/86,AP,TP,0.052,MG/L
CB5.1,115443,6/3/86,M ,TP,0.026,MG/L
CB5.1,115443,6/3/86,M ,TP,0.026,MG/L
CB5.1,115443,6/3/86,BP,TP,0.026,MG/L
CB5.1,114484,3/24/86,B ,TP,0.111,MG/L
CB5.1,114545,3/26/86,S ,TP,0.041,MG/L
CB5.1,114545,3/26/86,AP,TP,0.041,MG/L
CB5.1,114545,3/26/86,M ,TP,0.041,MG/L
CB5.1,114545,3/26/86,M ,TP,0.076,MG/L
CB5.1,114545,3/26/86,BP,TP,0.081,MG/L
CB5.1,114545,3/26/86,B ,TP,0.214,MG/L
CB5.1,114665,4/7/86,AP,TP,0.0172,MG/L
CB5.1,114665,4/7/86,AP,TP,0.0147,MG/L
CB5.1,114665,4/7/86,S ,TP,0.0145,MG/L
CB5.1,114665,4/7/86,S ,TP,0.012,MG/L
CB5.1,114665,4/7/86,BP,TP,0.0223,MG/L
CB5.1,114665,4/7/86,BP,TP,0.0198,MG/L
CB5.1,114665,4/7/86,B ,TP,0.0987,MG/L
CB5.1,114665,4/7/86,B ,TP,0.0962,MG/L
CB5.1,114731,4/9/86,S ,TP,0.022,MG/L
CB5.1,114731,4/9/86,AP,TP,0.031,MG/L
CB5.1,114731,4/9/86,M ,TP,0.025,MG/L
CB5.1,114731,4/9/86,M ,TP,0.03,MG/L
CB5.1,114731,4/9/86,BP,TP,0.039,MG/L
CB5.1,114731,4/9/86,B ,TP,0.045,MG/L
CB5.1,114833,4/21/86,S ,TP,0.0144,MG/L
CB5.1,114833,4/21/86,S ,TP,0.0119,MG/L
CB5.1,114833,4/21/86,AP,TP,0.0138,MG/L
CB5.1,114833,4/21/86,AP,TP,0.0113,MG/L
CB5.1,114833,4/21/86,BP,TP,0.0234,MG/L
CB5.1,114873,4/23/86,S ,TP,0.447,MG/L
CB5.1,114873,4/23/86,S ,TP,0.053,MG/L
CB5.1,114833,4/21/86,B ,TP,0.026,MG/L
CB5.1,114833,4/21/86,B ,TP,0.0235,MG/L
CB5.1,114873,4/23/86,AP,TP,0.034,MG/L
CB5.1,114873,4/23/86,M ,TP,0.034,MG/L
CB5.1,114873,4/23/86,M ,TP,0.055,MG/L
CB5.1,120673,7/17/85,M ,TP,0.06,MG/L
CB5.1,120566,7/8/85,BP,TP,0.0245,MG/L
CB5.1,120673,7/17/85,M ,TP,0.06,MG/L
CB5.1,120716,7/22/85,BP,TP,0.0436,MG/L
CB5.1,120894,8/6/85,AP,TP,0.0518,MG/L
CB5.1,120944,8/12/85,M ,TP,0.09,MG/L
CB5.1,120944,8/12/85,M ,TP,0.09,MG/L
CB5.1,121018,8/19/85,S ,TP,0.0285,MG/L
CB5.1,121078,8/28/85,M ,TP,0.08,MG/L
CB5.1,121078,8/28/85,M ,TP,0.07,MG/L
CB5.1,121173,9/9/85,S ,TP,0.0247,MG/L
CB5.1,121173,9/9/85,B ,TP,0.051,MG/L
CB5.1,121256,9/16/85,M ,TP,0.07,MG/L
CB5.1,121256,9/16/85,M ,TP,0.08,MG/L
CB5.1,121325,9/23/85,S ,TP,0.0319,MG/L
CB5.1,121325,9/23/85,B ,TP,0.0584,MG/L
CB5.1,121440,9/30/85,M ,TP,0.06,MG/L
CB5.1,121549,10/7/85,S ,TP,0.022,MG/L
CB5.1,121638,10/15/85,M ,TP,0.05,MG/L
CB5.1,121549,10/7/85,B ,TP,0.0823,MG/L
CB5.1,121638,10/15/85,M ,TP,0.06,MG/L
CB5.1,121638,10/15/85,M ,TP,0.06,MG/L
CB5.1,121638,10/15/85,M ,TP,0.05,MG/L
CB5.1,121638,10/15/85,M ,TP,0.05,MG/L
CB5.1,121549,10/7/85,BP,TP,0.0304,MG/L
CB5.1,121638,10/15/85,M ,TP,0.06,MG/L
CB5.1,121549,10/7/85,AP,TP,0.0371,MG/L
CB5.1,121440,9/30/85,M ,TP,0.04,MG/L
CB5.1,121440,9/30/85,M ,TP,0.17,MG/L
CB5.1,121440,9/30/85,M ,TP,0.06,MG/L
CB5.1,121440,9/30/85,M ,TP,0.07,MG/L
CB5.1,121440,9/30/85,M ,TP,0.05,MG/L
CB5.1,121325,9/23/85,AP,TP,0.0309,MG/L
CB5.1,121325,9/23/85,BP,TP,0.0471,MG/L
CB5.1,121256,9/16/85,M ,TP,0.07,MG/L
CB5.1,121256,9/16/85,M ,TP,0.08,MG/L
CB5.1,121256,9/16/85,M ,TP,0.08,MG/L
CB5.1,121256,9/16/85,M ,TP,0.06,MG/L
CB5.1,121173,9/9/85,AP,TP,0.0215,MG/L
CB5.1,121173,9/9/85,BP,TP,0.0554,MG/L
CB5.1,121078,8/28/85,M ,TP,0.06,MG/L
CB5.1,121078,8/28/85,M ,TP,0.08,MG/L
CB5.1,121078,8/28/85,M ,TP,0.08,MG/L
CB5.1,121018,8/19/85,AP,TP,0.0259,MG/L
CB5.1,121018,8/19/85,B ,TP,0.0843,MG/L
CB5.1,121078,8/28/85,M ,TP,0.08,MG/L
CB5.1,121018,8/19/85,BP,TP,0.0491,MG/L
CB5.1,120944,8/12/85,M ,TP,0.07,MG/L
CB5.1,120944,8/12/85,M ,TP,0.08,MG/L
CB5.1,120944,8/12/85,M ,TP,0.05,MG/L
CB5.1,120944,8/12/85,M ,TP,0.07,MG/L
CB5.1,120944,8/12/85,M ,TP,0.07,MG/L
CB5.1,120894,8/6/85,S ,TP,0.0342,MG/L
CB5.1,120894,8/6/85,BP,TP,0.0446,MG/L
CB5.1,120894,8/6/85,B ,TP,0.0827,MG/L
CB5.1,120716,7/22/85,S ,TP,0.0225,MG/L
CB5.1,120716,7/22/85,S ,TP,0.02,MG/L
CB5.1,120716,7/22/85,AP,TP,0.0386,MG/L
CB5.1,120716,7/22/85,B ,TP,0.0522,MG/L
CB5.1,120673,7/17/85,M ,TP,0.04,MG/L
CB5.1,120673,7/17/85,M ,TP,0.06,MG/L
CB5.1,120673,7/17/85,M ,TP,0.06,MG/L
CB5.1,120673,7/17/85,M ,TP,0.05,MG/L
CB5.1,120566,7/8/85,B ,TP,0.0576,MG/L
CB5.1,120472,7/1/85,M ,TP,0.06,MG/L
CB5.1,120566,7/8/85,S ,TP,0.0428,MG/L
CB5.1,120566,7/8/85,AP,TP,0.0211,MG/L
CB5.1,120566,7/8/85,AP,TP,0.0186,MG/L
CB5.1,120472,7/1/85,M ,TP,0.06,MG/L
CB5.1,120472,7/1/85,M ,TP,0.1,MG/L
CB5.1,121773,10/30/85,M ,TP,0.06,MG/L
CB5.1,121773,10/30/85,M ,TP,0.06,MG/L
CB5.1,121773,10/30/85,M ,TP,0.06,MG/L
CB5.1,121696,10/21/85,S ,TP,0.0191,MG/L
CB5.1,121696,10/21/85,AP,TP,0.0133,MG/L
CB5.1,121696,10/21/85,B ,TP,0.0261,MG/L
CB5.1,121696,10/21/85,BP,TP,0.0191,MG/L
CB5.1,121773,10/30/85,M ,TP,0.06,MG/L
CB5.1,121773,10/30/85,M ,TP,0.05,MG/L
CB5.1,121773,10/30/85,M ,TP,0.13,MG/L
CB5.1,121847,11/12/85,S ,TP,0.0488,MG/L
CB5.1,121847,11/12/85,AP,TP,0.0147,MG/L
CB5.1,121847,11/12/85,BP,TP,0.0273,MG/L
CB5.1,121847,11/12/85,B ,TP,0.0359,MG/L
CB5.1,121920,11/18/85,M ,TP,0.07,MG/L
CB5.1,121920,11/18/85,M ,TP,0.06,MG/L
CB5.1,121920,11/18/85,M ,TP,0.05,MG/L
CB5.1,121920,11/18/85,M ,TP,0.04,MG/L
CB5.1,121920,11/18/85,M ,TP,0.06,MG/L
CB5.1,121920,11/18/85,M ,TP,0.07,MG/L
CB5.1,75954,12/3/86,M ,TP,0.05,MG/L
CB5.1,75954,12/3/86,M ,TP,0.066,MG/L
CB5.1,75954,12/3/86,BP,TP,0.024,MG/L
CB5.1,75954,12/3/86,B ,TP,0.024,MG/L
CB5.1,75954,12/3/86,S ,TP,0.077,MG/L
CB5.1,75954,12/3/86,AP,TP,0.029,MG/L
CB5.1,76043,12/8/86,S ,TP,0.027,MG/L
CB5.1,76043,12/8/86,AP,TP,0.022,MG/L
CB5.1,76043,12/8/86,BP,TP,0.022,MG/L
CB5.1,76043,12/8/86,B ,TP,0.03,MG/L
CB5.1,76298,1/5/87,B ,TP,0.046,MG/L
CB5.1,76298,1/5/87,S ,TP,0.029,MG/L
CB5.1,76298,1/5/87,AP,TP,0.03,MG/L
CB5.1,76298,1/5/87,BP,TP,0.037,MG/L
CB5.1,76492,1/19/87,S ,TP,0.01,MG/L
CB5.1,76492,1/19/87,AP,TP,0.01,MG/L
CB5.1,76492,1/19/87,M ,TP,0.01,MG/L
CB5.1,76492,1/19/87,M ,TP,0.02,MG/L
CB5.1,76492,1/19/87,BP,TP,0.03,MG/L
CB5.1,76492,1/19/87,B ,TP,0.04,MG/L
CB5.1,76559,2/2/87,S ,TP,0.06,MG/L
CB5.1,76559,2/2/87,AP,TP,0.06,MG/L
CB5.1,76559,2/2/87,M ,TP,0.06,MG/L
CB5.1,76559,2/2/87,M ,TP,0.04,MG/L
CB5.1,76559,2/2/87,BP,TP,0.04,MG/L
CB5.1,76559,2/2/87,B ,TP,0.04,MG/L
CB5.1,76697,2/24/87,S ,TP,0.027,MG/L
CB5.1,76697,2/24/87,AP,TP,0.029,MG/L
CB5.1,76697,2/24/87,BP,TP,0.042,MG/L
CB5.1,76697,2/24/87,B ,TP,0.085,MG/L
CB5.1,77041,3/9/87,S ,TP,0.017,MG/L
CB5.1,77041,3/9/87,AP,TP,0.029,MG/L
CB5.1,77041,3/9/87,BP,TP,0.024,MG/L
CB5.1,77041,3/9/87,B ,TP,0.034,MG/L
CB5.1,77133,3/16/87,S ,TP,0.02,MG/L
CB5.1,77133,3/16/87,AP,TP,0.03,MG/L
CB5.1,77133,3/16/87,M ,TP,0.02,MG/L
CB5.1,77133,3/16/87,M ,TP,0.02,MG/L
CB5.1,77133,3/16/87,BP,TP,0.02,MG/L
CB5.1,77133,3/16/87,B ,TP,0.03,MG/L
CB5.1,77255,3/24/87,AP,TP,0.015,MG/L
CB5.1,77255,3/24/87,S ,TP,0.015,MG/L
CB5.1,77255,3/24/87,BP,TP,0.025,MG/L
CB5.1,77255,3/24/87,B ,TP,0.028,MG/L
CB5.1,77279,3/30/87,S ,TP,0.04,MG/L
CB5.1,77279,3/30/87,AP,TP,0.02,MG/L
CB5.1,77279,3/30/87,M ,TP,0.01,MG/L
CB5.1,77279,3/30/87,M ,TP,0.04,MG/L
CB5.1,77279,3/30/87,BP,TP,0.02,MG/L
CB5.1,77279,3/30/87,B ,TP,0.06,MG/L
CB5.1,77492,4/6/87,S ,TP,0.02,MG/L
CB5.1,77492,4/6/87,AP,TP,0.024,MG/L
CB5.1,77492,4/6/87,BP,TP,0.035,MG/L
CB5.1,77492,4/6/87,B ,TP,0.036,MG/L
CB5.1,77663,4/13/87,AP,TP,0.02,MG/L
CB5.1,77663,4/13/87,M ,TP,0.03,MG/L
CB5.1,77663,4/13/87,M ,TP,0.03,MG/L
CB5.1,77663,4/13/87,BP,TP,0.04,MG/L
CB5.1,77663,4/13/87,B ,TP,0.09,MG/L
CB5.1,82254,6/23/86,S ,TP,0.039,MG/L
CB5.1,82254,6/23/86,S ,TP,0.049,MG/L
CB5.1,77663,4/13/87,S ,TP,0.05,MG/L
CB5.1,82254,6/23/86,AP,TP,0.055,MG/L
CB5.1,82254,6/23/86,M ,TP,0.039,MG/L
CB5.1,82254,6/23/86,M ,TP,0.044,MG/L
CB5.1,82254,6/23/86,BP,TP,0.044,MG/L
CB5.1,82254,6/23/86,B ,TP,0.044,MG/L
CB5.1,82270,6/23/86,S ,TP,0.0261,MG/L
CB5.1,82270,6/23/86,AP,TP,0.018,MG/L
CB5.1,82270,6/23/86,AP,TP,0.0155,MG/L
CB5.1,82270,6/23/86,BP,TP,0.0171,MG/L
CB5.1,82270,6/23/86,BP,TP,0.0146,MG/L
CB5.1,82270,6/23/86,B ,TP,0.0149,MG/L
CB5.1,82380,7/7/86,S ,TP,0.03,MG/L
CB5.1,82380,7/7/86,AP,TP,0.03,MG/L
CB5.1,82380,7/7/86,M ,TP,0.036,MG/L
CB5.1,82380,7/7/86,M ,TP,0.041,MG/L
CB5.1,82380,7/7/86,BP,TP,0.03,MG/L
CB5.1,82380,7/7/86,B ,TP,0.036,MG/L
CB5.1,82533,7/15/86,S ,TP,0.026,MG/L
CB5.1,82533,7/15/86,AP,TP,0.0235,MG/L
CB5.1,82533,7/15/86,BP,TP,0.0534,MG/L
CB5.1,82533,7/15/86,B ,TP,0.0113,MG/L
CB5.1,82613,7/21/86,S ,TP,0.053,MG/L
CB5.1,82613,7/21/86,AP,TP,0.068,MG/L
CB5.1,82613,7/21/86,M ,TP,0.089,MG/L
CB5.1,82613,7/21/86,M ,TP,0.168,MG/L
CB5.1,82613,7/21/86,BP,TP,0.053,MG/L
CB5.1,82613,7/21/86,B ,TP,0.032,MG/L
CB5.1,82730,7/28/86,S ,TP,0.0309,MG/L
CB5.1,82730,7/28/86,AP,TP,0.026,MG/L
CB5.1,82730,7/28/86,BP,TP,0.0505,MG/L
CB5.1,82730,7/28/86,B ,TP,0.0538,MG/L
CB5.1,126545,7/10/84,B ,TP,0.073,MG/L
CB5.1,126545,7/10/84,S ,TP,0.032,MG/L
CB5.1,126545,7/10/84,BP,TP,0.053,MG/L
CB5.1,126688,7/24/84,S ,TP,0.024,MG/L
CB5.1,126545,7/10/84,AP,TP,0.024,MG/L
CB5.1,126688,7/24/84,AP,TP,0.031,MG/L
CB5.1,126688,7/24/84,BP,TP,0.051,MG/L
CB5.1,126688,7/24/84,B ,TP,0.05,MG/L
CB5.1,126920,8/30/84,BP,TP,0.063,MG/L
CB5.1,127125,9/24/84,B ,TP,0.04,MG/L
CB5.1,127002,9/10/84,S ,TP,0.032,MG/L
