MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB3.2,95380,6/22/88,M ,WTEMP,24.5,DEG C
CB3.2,95189,6/8/88,B ,WTEMP,16.5,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,18.3,DEG C
CB3.2,95189,6/8/88,BP,WTEMP,17.0,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,16.8,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,16.6,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,18.5,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,19.7,DEG C
CB3.2,95189,6/8/88,S ,WTEMP,19.7,DEG C
CB3.2,95189,6/8/88,M ,WTEMP,19.7,DEG C
CB3.2,95010,5/25/88,M ,WTEMP,19.4,DEG C
CB3.2,95010,5/25/88,S ,WTEMP,19.4,DEG C
CB3.2,95010,5/25/88,B ,WTEMP,16.4,DEG C
CB3.2,95010,5/25/88,M ,WTEMP,17.5,DEG C
CB3.2,95010,5/25/88,AP,WTEMP,19.5,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,13.0,DEG C
CB3.2,95010,5/25/88,M ,WTEMP,19.7,DEG C
CB3.2,95010,5/25/88,BP,WTEMP,17.0,DEG C
CB3.2,95010,5/25/88,M ,WTEMP,17.7,DEG C
CB3.2,95010,5/25/88,M ,WTEMP,18.9,DEG C
CB3.2,94703,5/11/88,S ,WTEMP,15.0,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,15.0,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,15.0,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,14.5,DEG C
CB3.2,94703,5/11/88,AP,WTEMP,14.7,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,14.3,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,14.7,DEG C
CB3.2,94703,5/11/88,M ,WTEMP,13.1,DEG C
CB3.2,94703,5/11/88,B ,WTEMP,12.8,DEG C
CB3.2,94703,5/11/88,BP,WTEMP,13.3,DEG C
CB3.2,70139,4/4/90,S ,WTEMP,8.2,DEG C
CB3.2,70139,4/4/90,M ,WTEMP,8.2,DEG C
CB3.2,70139,4/4/90,M ,WTEMP,8.2,DEG C
CB3.2,70139,4/4/90,AP,WTEMP,8.2,DEG C
CB3.2,70139,4/4/90,M ,WTEMP,8.2,DEG C
CB3.2,69940,3/21/90,B ,WTEMP,7.3,DEG C
CB3.2,69940,3/21/90,BP,WTEMP,7.4,DEG C
CB3.2,70139,4/4/90,M ,WTEMP,8.2,DEG C
CB3.2,69940,3/21/90,M ,WTEMP,7.3,DEG C
CB3.2,70139,4/4/90,M ,WTEMP,8.2,DEG C
CB3.2,69940,3/21/90,AP,WTEMP,8.2,DEG C
CB3.2,69940,3/21/90,M ,WTEMP,8.0,DEG C
CB3.2,69940,3/21/90,M ,WTEMP,7.6,DEG C
CB3.2,69940,3/21/90,S ,WTEMP,8.5,DEG C
CB3.2,69940,3/21/90,M ,WTEMP,8.5,DEG C
CB3.2,69940,3/21/90,M ,WTEMP,8.5,DEG C
CB3.2,69771,3/7/90,B ,WTEMP,4.5,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,4.5,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,4.5,DEG C
CB3.2,69771,3/7/90,BP,WTEMP,4.4,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,4.4,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,4.5,DEG C
CB3.2,69771,3/7/90,AP,WTEMP,3.4,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,3.6,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,4.4,DEG C
CB3.2,69771,3/7/90,S ,WTEMP,3.2,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,3.3,DEG C
CB3.2,69771,3/7/90,M ,WTEMP,3.3,DEG C
CB3.2,59272,2/7/90,B ,WTEMP,2.4,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,3.0,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,2.7,DEG C
CB3.2,59272,2/7/90,BP,WTEMP,3.2,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,3.4,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,3.1,DEG C
CB3.2,59272,2/7/90,AP,WTEMP,4.1,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,4.5,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,4.1,DEG C
CB3.2,59272,2/7/90,S ,WTEMP,4.6,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,1.0,DEG C
CB3.2,59272,2/7/90,M ,WTEMP,4.4,DEG C
CB3.2,58974,1/10/90,B ,WTEMP,1.1,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,0.9,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,1.0,DEG C
CB3.2,58974,1/10/90,BP,WTEMP,0.8,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,0.8,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,0.8,DEG C
CB3.2,58974,1/10/90,AP,WTEMP,0.7,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,5.3,DEG C
CB3.2,58974,1/10/90,M ,WTEMP,0.8,DEG C
CB3.2,58974,1/10/90,S ,WTEMP,0.9,DEG C
CB3.2,58781,12/12/89,B ,WTEMP,5.3,DEG C
CB3.2,58781,12/12/89,BP,WTEMP,4.4,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,4.8,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,5.1,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,13.3,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,3.4,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,4.0,DEG C
CB3.2,58781,12/12/89,M ,WTEMP,4.1,DEG C
CB3.2,58781,12/12/89,AP,WTEMP,3.1,DEG C
CB3.2,58781,12/12/89,S ,WTEMP,3.1,DEG C
CB3.2,58508,11/14/89,B ,WTEMP,13.4,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,13.2,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,13.2,DEG C
CB3.2,58508,11/14/89,BP,WTEMP,13.1,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,13.0,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,13.0,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,15.4,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,12.8,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,12.9,DEG C
CB3.2,58508,11/14/89,M ,WTEMP,12.9,DEG C
CB3.2,58508,11/14/89,S ,WTEMP,12.8,DEG C
CB3.2,58508,11/14/89,AP,WTEMP,12.8,DEG C
CB3.2,58263,10/24/89,B ,WTEMP,15.6,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,14.9,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,15.2,DEG C
CB3.2,58263,10/24/89,BP,WTEMP,14.8,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,14.5,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,14.8,DEG C
CB3.2,58263,10/24/89,AP,WTEMP,13.9,DEG C
CB3.2,58006,10/11/89,M ,WTEMP,16.2,DEG C
CB3.2,58263,10/24/89,M ,WTEMP,14.4,DEG C
CB3.2,58263,10/24/89,S ,WTEMP,14.1,DEG C
CB3.2,58006,10/11/89,B ,WTEMP,16.1,DEG C
CB3.2,58006,10/11/89,BP,WTEMP,16.3,DEG C
CB3.2,58006,10/11/89,M ,WTEMP,16.3,DEG C
CB3.2,58006,10/11/89,M ,WTEMP,16.3,DEG C
CB3.2,58006,10/11/89,AP,WTEMP,16.3,DEG C
CB3.2,58006,10/11/89,S ,WTEMP,16.3,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.8,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.8,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.8,DEG C
CB3.2,57824,9/27/89,BP,WTEMP,20.8,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.2,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.3,DEG C
CB3.2,57824,9/27/89,AP,WTEMP,20.1,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,20.0,DEG C
CB3.2,57824,9/27/89,M ,WTEMP,19.9,DEG C
CB3.2,57824,9/27/89,S ,WTEMP,20.2,DEG C
CB3.2,57824,9/27/89,B ,WTEMP,20.8,DEG C
CB3.2,57645,9/13/89,M ,WTEMP,24.4,DEG C
CB3.2,57645,9/13/89,B ,WTEMP,24.4,DEG C
CB3.2,57645,9/13/89,BP,WTEMP,24.4,DEG C
CB3.2,65659,8/16/89,B ,WTEMP,24.2,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.3,DEG C
CB3.2,65659,8/16/89,BP,WTEMP,24.2,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.2,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.2,DEG C
CB3.2,65659,8/16/89,AP,WTEMP,24.6,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.5,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.7,DEG C
CB3.2,65659,8/16/89,S ,WTEMP,24.5,DEG C
CB3.2,65659,8/16/89,M ,WTEMP,24.5,DEG C
CB3.2,65383,7/26/89,AP,WTEMP,27.0,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,25.0,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,26.8,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,26.8,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,27.0,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,26.5,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,25.8,DEG C
CB3.2,65383,7/26/89,S ,WTEMP,26.8,DEG C
CB3.2,65383,7/26/89,B ,WTEMP,24.5,DEG C
CB3.2,65383,7/26/89,BP,WTEMP,25.5,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,23.5,DEG C
CB3.2,65383,7/26/89,M ,WTEMP,25.1,DEG C
CB3.2,65155,7/12/89,BP,WTEMP,23.2,DEG C
CB3.2,65155,7/12/89,B ,WTEMP,23.2,DEG C
CB3.2,65155,7/12/89,AP,WTEMP,24.7,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.3,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,24.6,DEG C
CB3.2,65155,7/12/89,S ,WTEMP,25.7,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,22.0,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.7,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.7,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.8,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.7,DEG C
CB3.2,65155,7/12/89,M ,WTEMP,25.7,DEG C
CB3.2,64911,6/28/89,B ,WTEMP,21.6,DEG C
CB3.2,64911,6/28/89,BP,WTEMP,22.2,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,24.2,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,23.4,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,23.7,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,22.3,DEG C
CB3.2,64911,6/28/89,AP,WTEMP,24.9,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,25.1,DEG C
CB3.2,64911,6/28/89,M ,WTEMP,24.7,DEG C
CB3.2,64667,6/14/89,BP,WTEMP,17.5,DEG C
CB3.2,64911,6/28/89,S ,WTEMP,25.1,DEG C
CB3.2,64667,6/14/89,S ,WTEMP,22.3,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,21.7,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,22.2,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,22.3,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,21.8,DEG C
CB3.2,64667,6/14/89,B ,WTEMP,17.5,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,22.1,DEG C
CB3.2,64667,6/14/89,AP,WTEMP,20.8,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,19.6,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,18.2,DEG C
CB3.2,64293,5/17/89,BP,WTEMP,13.2,DEG C
CB3.2,64293,5/17/89,B ,WTEMP,13.1,DEG C
CB3.2,64667,6/14/89,M ,WTEMP,22.1,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,14.0,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,13.1,DEG C
CB3.2,64293,5/17/89,AP,WTEMP,13.5,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,13.6,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,13.7,DEG C
CB3.2,64293,5/17/89,S ,WTEMP,13.3,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,13.9,DEG C
CB3.2,64293,5/17/89,M ,WTEMP,13.9,DEG C
CB3.2,63927,5/3/89,B ,WTEMP,10.7,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,11.7,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,11.0,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,10.7,DEG C
CB3.2,63927,5/3/89,BP,WTEMP,11.5,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,11.1,DEG C
CB3.2,63927,5/3/89,S ,WTEMP,13.9,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,13.6,DEG C
CB3.2,63927,5/3/89,AP,WTEMP,13.8,DEG C
CB3.2,63927,5/3/89,M ,WTEMP,13.9,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,8.4,DEG C
CB3.2,63690,4/19/89,B ,WTEMP,8.4,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,10.5,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,8.8,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,8.8,DEG C
CB3.2,63690,4/19/89,BP,WTEMP,8.4,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,11.3,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,12.1,DEG C
CB3.2,63690,4/19/89,S ,WTEMP,12.1,DEG C
CB3.2,63690,4/19/89,M ,WTEMP,12.0,DEG C
CB3.2,63690,4/19/89,AP,WTEMP,12.1,DEG C
CB3.2,52970,11/13/90,B ,WTEMP,14.3,DEG C
CB3.2,52970,11/13/90,BP,WTEMP,13.6,DEG C
CB3.2,52970,11/13/90,M ,WTEMP,13.4,DEG C
CB3.2,52970,11/13/90,M ,WTEMP,14.2,DEG C
CB3.2,52970,11/13/90,AP,WTEMP,9.8,DEG C
CB3.2,52970,11/13/90,M ,WTEMP,9.8,DEG C
CB3.2,52970,11/13/90,M ,WTEMP,10.5,DEG C
CB3.2,52970,11/13/90,S ,WTEMP,9.8,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,17.0,DEG C
CB3.2,52970,11/13/90,M ,WTEMP,9.8,DEG C
CB3.2,52855,10/31/90,B ,WTEMP,17.0,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,15.3,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,16.6,DEG C
CB3.2,52855,10/31/90,BP,WTEMP,16.1,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,12.8,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,13.9,DEG C
CB3.2,52855,10/31/90,S ,WTEMP,11.7,DEG C
CB3.2,52658,10/17/90,B ,WTEMP,21.2,DEG C
CB3.2,52855,10/31/90,AP,WTEMP,13.5,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,21.2,DEG C
CB3.2,52855,10/31/90,M ,WTEMP,11.7,DEG C
CB3.2,52658,10/17/90,BP,WTEMP,21.1,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,21.1,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,21.1,DEG C
CB3.2,52658,10/17/90,AP,WTEMP,20.5,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,20.8,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,20.9,DEG C
CB3.2,52658,10/17/90,S ,WTEMP,20.4,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,20.3,DEG C
CB3.2,52658,10/17/90,M ,WTEMP,20.4,DEG C
CB3.2,52383,9/26/90,BP,WTEMP,20.7,DEG C
CB3.2,52383,9/26/90,B ,WTEMP,20.7,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.5,DEG C
CB3.2,52204,9/12/90,B ,WTEMP,24.7,DEG C
CB3.2,52383,9/26/90,AP,WTEMP,19.8,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.5,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.9,DEG C
CB3.2,52383,9/26/90,S ,WTEMP,19.2,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.6,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.2,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.3,DEG C
CB3.2,52383,9/26/90,M ,WTEMP,19.5,DEG C
CB3.2,52204,9/12/90,BP,WTEMP,24.6,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,M ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,S ,WTEMP,24.5,DEG C
CB3.2,52204,9/12/90,AP,WTEMP,24.5,DEG C
CB3.2,51991,8/29/90,B ,WTEMP,24.7,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,24.7,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,24.7,DEG C
CB3.2,51811,8/15/90,BP,WTEMP,25.8,DEG C
CB3.2,51811,8/15/90,B ,WTEMP,25.8,DEG C
CB3.2,51991,8/29/90,S ,WTEMP,25.9,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,25.9,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,25.9,DEG C
CB3.2,51991,8/29/90,AP,WTEMP,25.9,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,25.7,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,24.7,DEG C
CB3.2,51991,8/29/90,BP,WTEMP,24.7,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,24.7,DEG C
CB3.2,51991,8/29/90,M ,WTEMP,24.7,DEG C
CB3.2,51811,8/15/90,AP,WTEMP,25.9,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.1,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.0,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.4,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.4,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.4,DEG C
CB3.2,51811,8/15/90,M ,WTEMP,26.2,DEG C
CB3.2,51811,8/15/90,S ,WTEMP,26.4,DEG C
CB3.2,57645,9/13/89,M ,WTEMP,24.4,DEG C
CB3.2,57645,9/13/89,AP,WTEMP,24.3,DEG C
CB3.2,57645,9/13/89,S ,WTEMP,24.2,DEG C
CB3.2,57645,9/13/89,M ,WTEMP,24.3,DEG C
CB3.2,57436,8/30/89,B ,WTEMP,25.1,DEG C
CB3.2,57436,8/30/89,BP,WTEMP,25.1,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.3,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.1,DEG C
CB3.2,57436,8/30/89,AP,WTEMP,25.3,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.3,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.3,DEG C
CB3.2,102241,8/19/87,M ,WTEMP,26.7,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.2,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.2,DEG C
CB3.2,57436,8/30/89,M ,WTEMP,25.3,DEG C
CB3.2,57436,8/30/89,S ,WTEMP,25.2,DEG C
CB3.2,102241,8/19/87,B ,WTEMP,26.5,DEG C
CB3.2,102241,8/19/87,BP,WTEMP,26.6,DEG C
CB3.2,102241,8/19/87,M ,WTEMP,27.4,DEG C
CB3.2,102241,8/19/87,M ,WTEMP,27.3,DEG C
CB3.2,102241,8/19/87,AP,WTEMP,27.4,DEG C
CB3.2,102241,8/19/87,M ,WTEMP,27.4,DEG C
CB3.2,102241,8/19/87,M ,WTEMP,27.4,DEG C
CB3.2,102241,8/19/87,S ,WTEMP,27.5,DEG C
CB3.2,102055,8/5/87,B ,WTEMP,27.2,DEG C
CB3.2,102055,8/5/87,BP,WTEMP,27.6,DEG C
CB3.2,102055,8/5/87,M ,WTEMP,27.5,DEG C
CB3.2,102055,8/5/87,M ,WTEMP,27.3,DEG C
CB3.2,102055,8/5/87,AP,WTEMP,27.7,DEG C
CB3.2,102055,8/5/87,M ,WTEMP,27.8,DEG C
CB3.2,102055,8/5/87,M ,WTEMP,27.8,DEG C
CB3.2,102055,8/5/87,S ,WTEMP,27.5,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,24.5,DEG C
CB3.2,102055,8/5/87,M ,WTEMP,27.5,DEG C
CB3.2,101872,7/22/87,B ,WTEMP,24.1,DEG C
CB3.2,101872,7/22/87,BP,WTEMP,24.2,DEG C
CB3.2,101872,7/22/87,AP,WTEMP,26.9,DEG C
CB3.2,101675,7/8/87,M ,WTEMP,24.8,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,27.2,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,26.3,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,26.0,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,25.4,DEG C
CB3.2,101872,7/22/87,M ,WTEMP,25.1,DEG C
CB3.2,101872,7/22/87,S ,WTEMP,27.2,DEG C
CB3.2,101675,7/8/87,B ,WTEMP,24.5,DEG C
CB3.2,101675,7/8/87,AP,WTEMP,25.4,DEG C
CB3.2,101675,7/8/87,M ,WTEMP,25.3,DEG C
CB3.2,101675,7/8/87,BP,WTEMP,24.9,DEG C
CB3.2,101675,7/8/87,M ,WTEMP,25.4,DEG C
CB3.2,101410,6/17/87,B ,WTEMP,20.8,DEG C
CB3.2,101410,6/17/87,M ,WTEMP,21.0,DEG C
CB3.2,101675,7/8/87,S ,WTEMP,25.3,DEG C
CB3.2,101410,6/17/87,AP,WTEMP,23.2,DEG C
CB3.2,101410,6/17/87,M ,WTEMP,22.8,DEG C
CB3.2,101410,6/17/87,M ,WTEMP,22.4,DEG C
CB3.2,101410,6/17/87,BP,WTEMP,21.8,DEG C
CB3.2,101410,6/17/87,M ,WTEMP,23.4,DEG C
CB3.2,115375,5/28/86,BP,WTEMP,19.0,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,18.1,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,17.2,DEG C
CB3.2,115375,5/28/86,B ,WTEMP,16.4,DEG C
CB3.2,101410,6/17/87,S ,WTEMP,23.4,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,16.7,DEG C
CB3.2,115375,5/28/86,S ,WTEMP,20.3,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,18.5,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,20.3,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,20.1,DEG C
CB3.2,115375,5/28/86,M ,WTEMP,19.5,DEG C
CB3.2,115172,5/14/86,B ,WTEMP,12.9,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,13.4,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,13.0,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,14.2,DEG C
CB3.2,115172,5/14/86,AP,WTEMP,14.4,DEG C
CB3.2,115172,5/14/86,S ,WTEMP,16.1,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,15.0,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,16.2,DEG C
CB3.2,115172,5/14/86,BP,WTEMP,13.2,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,16.1,DEG C
CB3.2,115172,5/14/86,M ,WTEMP,15.9,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,9.3,DEG C
CB3.2,114875,4/23/86,B ,WTEMP,9.1,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,9.3,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,10.0,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,9.5,DEG C
CB3.2,114875,4/23/86,S ,WTEMP,10.0,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,9.4,DEG C
CB3.2,114730,4/9/86,B ,WTEMP,6.9,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,10.0,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,10.0,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,10.0,DEG C
CB3.2,114875,4/23/86,M ,WTEMP,9.9,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,6.9,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,7.5,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,7.4,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,7.3,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,10.2,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,10.1,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,9.5,DEG C
CB3.2,114730,4/9/86,M ,WTEMP,9.2,DEG C
CB3.2,79578,5/10/01,S ,WTEMP,17.4,DEG C
CB3.2,79578,5/10/01,M ,WTEMP,17.4,DEG C
CB3.2,79578,5/10/01,M ,WTEMP,16.7,DEG C
CB3.2,79578,5/10/01,AP,WTEMP,17.4,DEG C
CB3.2,79332,4/19/01,B ,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,BP,WTEMP,7.7,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,9.9,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,7.9,DEG C
CB3.2,79332,4/19/01,AP,WTEMP,9.9,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,9.9,DEG C
CB3.2,79332,4/19/01,S ,WTEMP,9.6,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,7.6,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,6.9,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,6.6,DEG C
CB3.2,79332,4/19/01,M ,WTEMP,9.6,DEG C
CB3.2,79146,4/4/01,AP,WTEMP,7.1,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,6.5,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,7.6,DEG C
CB3.2,79146,4/4/01,S ,WTEMP,7.6,DEG C
CB3.2,79146,4/4/01,B ,WTEMP,6.5,DEG C
CB3.2,78904,3/23/01,B ,WTEMP,5.4,DEG C
CB3.2,78904,3/23/01,M ,WTEMP,5.7,DEG C
CB3.2,78904,3/23/01,M ,WTEMP,5.5,DEG C
CB3.2,79146,4/4/01,BP,WTEMP,6.5,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,6.5,DEG C
CB3.2,79146,4/4/01,M ,WTEMP,6.5,DEG C
CB3.2,78904,3/23/01,BP,WTEMP,5.8,DEG C
CB3.2,78904,3/23/01,M ,WTEMP,5.8,DEG C
